customer_id,acquisition_channel,country,first_purchase,last_purchase,orders,total_revenue,lifetime_months,AOV,purchase_frequency,Historical_CLTV
CUST004549,Facebook Ads,France,2024-05-23,2024-06-20,2,508.74,2,254.37,1.0,508.74
CUST004550,Organic Search,Germany,2024-05-17,2024-07-27,3,483.64000000000004,3,161.21333333333334,1.0,483.64
CUST004551,Google Ads,Germany,2024-11-15,2024-11-15,1,695.67,1,695.67,1.0,695.67
CUST004552,Email,France,2024-09-30,2024-12-15,4,1590.43,4,397.6075,1.0,1590.43
CUST004553,Email,Australia,2023-02-03,2023-09-13,7,2307.33,8,329.61857142857144,0.875,2307.33
CUST004554,Instagram,France,2024-10-16,2024-12-07,2,663.86,3,331.93,0.6666666666666666,663.86
CUST004555,Google Ads,Canada,2024-11-25,2024-11-25,1,551.07,1,551.07,1.0,551.07
CUST004556,Google Ads,UK,2023-12-05,2024-03-23,4,1463.79,4,365.9475,1.0,1463.79
CUST004557,Email,France,2024-04-13,2024-08-28,5,2406.9700000000003,5,481.39400000000006,1.0,2406.9700000000003
CUST004559,Direct,France,2024-11-16,2024-11-16,1,84.74,1,84.74,1.0,84.74
CUST004560,Facebook Ads,UK,2023-09-01,2024-02-21,6,2008.31,6,334.7183333333333,1.0,2008.31
CUST004561,Instagram,USA,2024-04-02,2024-04-18,2,1137.28,1,568.64,2.0,1137.28
CUST004562,Google Ads,Australia,2024-05-24,2024-06-25,2,807.74,2,403.87,1.0,807.74
CUST004563,Instagram,Germany,2024-11-22,2024-12-20,2,274.25,2,137.125,1.0,274.25
CUST004564,Email,USA,2024-11-29,2024-12-20,2,288.7,2,144.35,1.0,288.7
CUST004565,Facebook Ads,USA,2023-05-06,2024-05-31,15,5261.18,13,350.74533333333335,1.1538461538461537,5261.179999999999
CUST004566,Organic Search,UK,2024-11-18,2024-12-13,2,444.97999999999996,2,222.48999999999998,1.0,444.97999999999996
CUST004568,Facebook Ads,France,2023-09-08,2023-09-08,1,102.24,1,102.24,1.0,102.24
CUST004569,Direct,USA,2024-08-04,2024-12-22,4,826.34,5,206.585,0.8,826.3400000000001
CUST004570,Instagram,Canada,2023-02-07,2023-10-22,9,2594.63,9,288.2922222222222,1.0,2594.63
CUST004571,Email,France,2023-08-11,2023-11-29,5,1282.32,4,256.464,1.25,1282.32
CUST004572,Facebook Ads,Australia,2024-12-20,2024-12-20,1,57.18,1,57.18,1.0,57.18
CUST004573,Organic Search,Germany,2023-10-31,2023-11-11,2,802.4,2,401.2,1.0,802.4
CUST004574,Facebook Ads,France,2024-08-27,2024-12-27,4,1489.88,5,372.47,0.8,1489.8800000000003
CUST004575,Email,UK,2023-06-16,2023-09-23,5,742.26,4,148.452,1.25,742.26
CUST004576,Instagram,UK,2023-07-06,2023-07-13,2,285.96,1,142.98,2.0,285.96
CUST004577,Google Ads,Germany,2023-06-05,2024-07-12,12,3257.85,14,271.4875,0.8571428571428571,3257.85
CUST004578,Direct,Germany,2024-02-11,2024-03-28,2,110.91000000000001,2,55.455000000000005,1.0,110.91000000000001
CUST004579,Direct,Germany,2024-03-31,2024-04-14,2,477.71,2,238.855,1.0,477.71
CUST004580,Google Ads,UK,2024-11-09,2024-12-14,3,350.62,2,116.87333333333333,1.5,350.62
CUST004581,Referral,Australia,2024-08-30,2024-12-20,4,850.98,5,212.745,0.8,850.9800000000001
CUST004582,Instagram,Australia,2024-02-09,2024-03-03,2,767.81,2,383.905,1.0,767.81
CUST004583,Direct,France,2024-06-11,2024-08-04,2,187.68,3,93.84,0.6666666666666666,187.68
CUST004584,Referral,USA,2023-07-02,2023-09-25,4,1155.9099999999999,3,288.97749999999996,1.3333333333333333,1155.9099999999999
CUST004585,Referral,USA,2023-07-28,2023-07-28,1,101.74,1,101.74,1.0,101.74
CUST004586,Email,Canada,2023-12-04,2023-12-28,2,651.67,1,325.835,2.0,651.67
CUST004587,Email,UK,2024-05-25,2024-05-25,1,76.29,1,76.29,1.0,76.29
CUST004588,Email,Germany,2023-02-05,2023-02-05,1,722.88,1,722.88,1.0,722.88
CUST004589,Organic Search,Australia,2023-08-05,2024-06-18,10,3655.3,11,365.53000000000003,0.9090909090909091,3655.3
CUST004590,Instagram,France,2024-01-12,2024-12-08,11,1849.54,12,168.14,0.9166666666666666,1849.5399999999995
CUST004591,Google Ads,Australia,2023-07-18,2024-03-02,7,1697.46,9,242.49428571428572,0.7777777777777778,1697.46
CUST004592,Instagram,UK,2024-05-15,2024-05-27,2,1357.6,1,678.8,2.0,1357.6
CUST004593,Email,Canada,2024-02-15,2024-04-26,3,1201.54,3,400.5133333333333,1.0,1201.54
CUST004594,Organic Search,Australia,2024-06-01,2024-11-17,7,2560.34,6,365.7628571428572,1.1666666666666667,2560.3400000000006
CUST004595,Instagram,USA,2023-07-10,2023-11-01,5,1100.96,5,220.192,1.0,1100.96
CUST004596,Instagram,France,2023-06-01,2023-08-18,5,1628.85,3,325.77,1.6666666666666667,1628.8500000000001
CUST004597,Referral,USA,2023-09-16,2023-09-16,1,982.04,1,982.04,1.0,982.04
CUST004598,Instagram,France,2023-08-18,2024-01-04,5,1490.79,6,298.158,0.8333333333333334,1490.7900000000002
CUST004599,Referral,Germany,2024-08-25,2024-11-13,4,973.33,4,243.3325,1.0,973.33
CUST004600,Referral,France,2024-04-27,2024-06-08,3,1840.65,3,613.5500000000001,1.0,1840.65
CUST004601,Facebook Ads,Germany,2023-10-03,2023-11-14,2,516.55,2,258.275,1.0,516.55
CUST004602,Email,UK,2023-11-21,2024-06-24,8,2275.2,8,284.4,1.0,2275.2
CUST004603,Direct,USA,2023-11-20,2024-03-10,5,589.99,5,117.998,1.0,589.99
CUST004604,Organic Search,France,2024-10-26,2024-12-28,4,1108.04,3,277.01,1.3333333333333333,1108.04
CUST004605,Referral,France,2023-11-21,2023-12-07,2,502.41999999999996,2,251.20999999999998,1.0,502.41999999999996
CUST004606,Instagram,Canada,2023-02-06,2023-02-06,1,201.74,1,201.74,1.0,201.74
CUST004607,Referral,USA,2023-05-08,2023-05-08,1,52.7,1,52.7,1.0,52.7
CUST004608,Referral,UK,2023-10-19,2023-10-19,1,150.63,1,150.63,1.0,150.63
CUST004609,Referral,Germany,2023-11-28,2024-12-20,10,2566.6,14,256.65999999999997,0.7142857142857143,2566.6
CUST004610,Google Ads,UK,2023-11-22,2024-08-21,12,3838.78,10,319.89833333333337,1.2,3838.7800000000007
CUST004611,Direct,Canada,2024-04-21,2024-07-18,3,1477.7,4,492.56666666666666,0.75,1477.7
CUST004612,Direct,UK,2023-03-03,2023-05-21,3,690.59,3,230.1966666666667,1.0,690.59
CUST004613,Google Ads,Germany,2023-12-16,2023-12-16,1,674.22,1,674.22,1.0,674.22
CUST004614,Google Ads,USA,2023-04-25,2023-10-12,7,2845.87,7,406.55285714285714,1.0,2845.87
CUST004615,Google Ads,Australia,2023-08-07,2023-08-07,1,319.36,1,319.36,1.0,319.36
CUST004616,Direct,Canada,2024-08-05,2024-09-29,2,199.99,2,99.995,1.0,199.99
CUST004617,Facebook Ads,France,2024-06-23,2024-11-25,6,575.1500000000001,6,95.85833333333335,1.0,575.1500000000001
CUST004618,Referral,France,2023-08-17,2023-11-17,3,379.78999999999996,4,126.59666666666665,0.75,379.78999999999996
CUST004619,Facebook Ads,USA,2024-07-08,2024-07-08,1,95.03,1,95.03,1.0,95.03
CUST004620,Instagram,Australia,2023-09-20,2023-12-01,4,1103.12,4,275.78,1.0,1103.12
CUST004621,Direct,UK,2024-03-07,2024-11-14,8,2145.64,9,268.205,0.8888888888888888,2145.64
CUST004622,Email,France,2023-09-21,2024-01-19,5,1906.23,5,381.246,1.0,1906.23
CUST004623,Direct,Canada,2024-08-06,2024-11-20,3,1261.53,4,420.51,0.75,1261.53
CUST004624,Organic Search,Australia,2024-10-13,2024-12-27,4,1139.35,3,284.8375,1.3333333333333333,1139.35
CUST004625,Facebook Ads,Germany,2024-03-13,2024-08-19,6,2246.59,6,374.4316666666667,1.0,2246.59
CUST004626,Google Ads,UK,2024-03-05,2024-08-09,5,2078.39,6,415.678,0.8333333333333334,2078.3900000000003
CUST004627,Google Ads,Australia,2023-06-28,2023-08-07,3,1011.29,3,337.09666666666664,1.0,1011.29
CUST004628,Instagram,Germany,2023-02-08,2023-07-18,7,3034.74,6,433.53428571428566,1.1666666666666667,3034.74
CUST004629,Referral,Australia,2024-12-18,2024-12-18,1,702.52,1,702.52,1.0,702.52
CUST004630,Organic Search,Australia,2023-05-03,2023-10-21,6,2631.65,6,438.60833333333335,1.0,2631.65
CUST004631,Facebook Ads,UK,2024-11-10,2024-12-28,2,185.01999999999998,2,92.50999999999999,1.0,185.01999999999998
CUST004632,Referral,Canada,2023-05-13,2023-07-25,3,1085.14,3,361.71333333333337,1.0,1085.14
CUST004633,Referral,Germany,2024-06-11,2024-08-17,3,1332.56,3,444.18666666666667,1.0,1332.56
CUST004634,Email,Canada,2024-08-29,2024-12-13,4,1359.3,5,339.825,0.8,1359.3000000000002
CUST004635,Email,Germany,2024-01-05,2024-06-28,5,2222.96,6,444.592,0.8333333333333334,2222.96
CUST004636,Facebook Ads,UK,2024-04-21,2024-06-16,2,824.61,3,412.305,0.6666666666666666,824.61
CUST004637,Facebook Ads,Canada,2024-05-22,2024-06-04,2,274.37,2,137.185,1.0,274.37
CUST004638,Facebook Ads,UK,2024-02-23,2024-10-16,7,1592.6,9,227.5142857142857,0.7777777777777778,1592.6
CUST004639,Facebook Ads,Australia,2024-10-11,2024-12-24,4,1735.17,3,433.7925,1.3333333333333333,1735.17
CUST004640,Google Ads,Australia,2023-08-06,2023-08-06,1,646.44,1,646.44,1.0,646.44
CUST004642,Direct,Germany,2024-04-01,2024-11-21,7,1921.61,8,274.5157142857143,0.875,1921.6100000000001
CUST004643,Referral,Australia,2023-12-23,2023-12-23,1,341.32,1,341.32,1.0,341.32
CUST004644,Direct,Germany,2024-11-06,2024-11-19,2,299.17,1,149.585,2.0,299.17
CUST004645,Referral,Canada,2024-03-28,2024-05-20,2,721.6800000000001,3,360.84000000000003,0.6666666666666666,721.6800000000001
CUST004646,Google Ads,France,2023-06-05,2023-11-25,6,2441.64,6,406.94,1.0,2441.64
CUST004647,Direct,Australia,2024-12-01,2024-12-01,1,810.72,1,810.72,1.0,810.72
CUST004648,Referral,Australia,2024-07-15,2024-11-08,4,1238.67,5,309.6675,0.8,1238.67
CUST004649,Facebook Ads,USA,2023-03-07,2023-05-14,3,801.04,3,267.0133333333333,1.0,801.04
CUST004650,Organic Search,Germany,2023-10-17,2024-02-01,4,2078.43,5,519.6075,0.8,2078.43
CUST004651,Direct,UK,2024-10-26,2024-10-26,1,43.85,1,43.85,1.0,43.85
CUST004652,Email,USA,2024-04-14,2024-06-26,4,1383.73,3,345.9325,1.3333333333333333,1383.73
CUST004653,Email,Canada,2024-02-04,2024-05-30,3,388.36,4,129.45333333333335,0.75,388.36
CUST004654,Referral,USA,2024-07-20,2024-07-20,1,420.81,1,420.81,1.0,420.81
CUST004655,Organic Search,USA,2023-09-10,2023-10-09,2,673.07,2,336.535,1.0,673.07
CUST004656,Email,France,2024-11-06,2024-12-14,2,631.57,2,315.785,1.0,631.57
CUST004657,Direct,France,2024-07-11,2024-09-05,2,786.99,3,393.495,0.6666666666666666,786.99
CUST004658,Organic Search,USA,2024-07-02,2024-11-07,4,1008.76,5,252.19,0.8,1008.76
CUST004660,Instagram,France,2023-08-28,2024-01-11,6,2096.54,6,349.42333333333335,1.0,2096.54
CUST004661,Referral,USA,2023-11-10,2024-06-08,8,2346.08,8,293.26,1.0,2346.08
CUST004662,Google Ads,Germany,2023-12-21,2023-12-21,1,70.57,1,70.57,1.0,70.57
CUST004663,Google Ads,France,2023-06-01,2023-06-01,1,266.3,1,266.3,1.0,266.3
CUST004664,Organic Search,USA,2023-04-16,2023-04-16,1,26.28,1,26.28,1.0,26.28
CUST004665,Referral,Germany,2024-12-30,2024-12-30,1,433.84,1,433.84,1.0,433.84
CUST004666,Google Ads,Australia,2023-04-06,2023-06-07,4,1609.4899999999998,3,402.37249999999995,1.3333333333333333,1609.4899999999998
CUST004667,Facebook Ads,France,2023-12-16,2023-12-16,1,634.84,1,634.84,1.0,634.84
CUST004668,Google Ads,USA,2024-08-25,2024-12-06,5,1779.86,5,355.972,1.0,1779.86
CUST004669,Facebook Ads,France,2023-12-16,2023-12-16,1,173.2,1,173.2,1.0,173.2
CUST004670,Instagram,Germany,2024-07-30,2024-07-30,1,200.49,1,200.49,1.0,200.49
CUST004671,Facebook Ads,USA,2023-10-05,2024-04-25,7,2065.44,7,295.0628571428571,1.0,2065.44
CUST004672,Facebook Ads,Germany,2024-11-03,2024-11-03,1,95.76,1,95.76,1.0,95.76
CUST004673,Organic Search,Australia,2024-01-12,2024-03-11,2,524.22,3,262.11,0.6666666666666666,524.22
CUST004674,Google Ads,UK,2023-02-11,2023-05-08,3,831.26,4,277.08666666666664,0.75,831.26
CUST004675,Instagram,Canada,2024-12-26,2024-12-26,1,135.12,1,135.12,1.0,135.12
CUST004676,Google Ads,UK,2023-09-12,2023-09-12,1,228.84,1,228.84,1.0,228.84
CUST004677,Direct,France,2023-04-06,2023-05-31,3,891.3,2,297.09999999999997,1.5,891.3
CUST004678,Direct,Germany,2023-04-07,2023-05-11,2,376.69,2,188.345,1.0,376.69
CUST004679,Facebook Ads,USA,2024-09-16,2024-09-16,1,339.66,1,339.66,1.0,339.66
CUST004680,Email,Germany,2024-10-25,2024-12-31,3,662.0,3,220.66666666666666,1.0,662.0
CUST004681,Facebook Ads,France,2024-05-31,2024-12-31,7,2085.3199999999997,8,297.9028571428571,0.875,2085.3199999999997
CUST004682,Google Ads,USA,2024-08-10,2024-08-10,1,826.52,1,826.52,1.0,826.52
CUST004683,Instagram,UK,2023-06-25,2024-02-08,10,2406.39,9,240.63899999999998,1.1111111111111112,2406.39
CUST004684,Email,Germany,2024-05-18,2024-05-18,1,231.0,1,231.0,1.0,231.0
CUST004685,Instagram,Canada,2024-10-31,2024-12-06,2,817.97,3,408.985,0.6666666666666666,817.9699999999999
CUST004686,Organic Search,Australia,2023-05-25,2024-10-07,19,8270.33,18,435.2805263157895,1.0555555555555556,8270.33
CUST004687,Facebook Ads,Australia,2024-03-28,2024-09-12,6,3047.09,7,507.84833333333336,0.8571428571428571,3047.09
CUST004688,Facebook Ads,France,2023-09-28,2024-02-17,5,1873.76,6,374.752,0.8333333333333334,1873.7600000000002
CUST004689,Direct,France,2023-04-03,2023-06-30,4,1633.7,3,408.425,1.3333333333333333,1633.6999999999998
CUST004690,Organic Search,Germany,2023-10-28,2024-05-10,6,1239.73,8,206.62166666666667,0.75,1239.73
CUST004691,Direct,UK,2024-08-09,2024-12-18,5,1336.98,5,267.396,1.0,1336.98
CUST004692,Google Ads,UK,2023-12-23,2024-03-23,3,828.73,4,276.24333333333334,0.75,828.73
CUST004693,Facebook Ads,Canada,2024-11-27,2024-12-12,2,717.9200000000001,2,358.96000000000004,1.0,717.9200000000001
CUST004694,Google Ads,Canada,2023-06-14,2024-03-02,8,1890.3,10,236.2875,0.8,1890.3
CUST004695,Instagram,Germany,2024-06-23,2024-07-04,2,465.89,2,232.945,1.0,465.89
CUST004696,Email,USA,2023-12-28,2023-12-28,1,144.12,1,144.12,1.0,144.12
CUST004697,Email,UK,2024-06-28,2024-10-20,4,1328.44,5,332.11,0.8,1328.4400000000003
CUST004699,Direct,USA,2023-03-04,2023-06-13,6,1172.16,4,195.36,1.5,1172.16
CUST004700,Referral,Germany,2024-03-06,2024-06-12,4,1965.4,4,491.35,1.0,1965.4
CUST004701,Organic Search,Canada,2023-06-15,2023-08-06,2,451.21,3,225.605,0.6666666666666666,451.2099999999999
CUST004702,Email,USA,2023-08-30,2024-11-11,15,7154.84,16,476.9893333333333,0.9375,7154.84
CUST004703,Facebook Ads,Germany,2023-10-06,2023-10-06,1,92.14,1,92.14,1.0,92.14
CUST004704,Organic Search,Canada,2023-12-07,2024-02-26,3,1590.7,3,530.2333333333333,1.0,1590.7
CUST004705,Instagram,USA,2024-02-21,2024-04-26,3,709.0,3,236.33333333333334,1.0,709.0
CUST004706,Instagram,USA,2024-04-19,2024-04-19,1,928.24,1,928.24,1.0,928.24
CUST004707,Direct,Canada,2024-05-16,2024-05-16,1,63.54,1,63.54,1.0,63.54
CUST004708,Instagram,Australia,2023-12-03,2023-12-03,1,167.44,1,167.44,1.0,167.44
CUST004709,Instagram,Canada,2024-06-30,2024-06-30,1,21.28,1,21.28,1.0,21.28
CUST004711,Google Ads,France,2024-02-11,2024-12-07,10,2493.43,11,249.343,0.9090909090909091,2493.43
CUST004712,Google Ads,Germany,2024-05-25,2024-08-07,4,919.55,4,229.8875,1.0,919.55
CUST004713,Email,Germany,2023-08-23,2023-10-17,3,1090.06,3,363.3533333333333,1.0,1090.06
CUST004715,Direct,France,2023-03-18,2023-03-18,1,665.2,1,665.2,1.0,665.2
CUST004716,Google Ads,Canada,2024-07-15,2024-12-06,6,3555.78,6,592.63,1.0,3555.7799999999997
CUST004717,Direct,France,2024-09-20,2024-11-23,4,1636.98,3,409.245,1.3333333333333333,1636.98
CUST004718,Direct,Australia,2024-09-25,2024-10-12,2,570.8,2,285.4,1.0,570.8
CUST004719,Instagram,Germany,2023-05-15,2023-07-23,3,270.73,3,90.24333333333334,1.0,270.73
CUST004720,Google Ads,Australia,2023-10-13,2023-10-13,1,59.0,1,59.0,1.0,59.0
CUST004721,Organic Search,Germany,2023-09-22,2024-02-24,5,664.36,6,132.872,0.8333333333333334,664.3600000000001
CUST004722,Email,Australia,2024-05-04,2024-05-26,2,887.39,1,443.695,2.0,887.39
CUST004723,Google Ads,Germany,2024-03-28,2024-04-22,2,491.14,2,245.57,1.0,491.14
CUST004724,Organic Search,Canada,2024-02-14,2024-06-03,4,944.4300000000001,5,236.10750000000002,0.8,944.4300000000001
CUST004726,Organic Search,USA,2024-08-16,2024-12-16,5,2371.04,5,474.20799999999997,1.0,2371.04
CUST004727,Organic Search,Germany,2024-06-12,2024-12-05,8,3693.91,7,461.73875,1.1428571428571428,3693.91
CUST004728,Instagram,France,2024-06-19,2024-06-19,1,402.46,1,402.46,1.0,402.46
CUST004729,Instagram,USA,2024-06-12,2024-08-08,3,1240.16,3,413.3866666666667,1.0,1240.16
CUST004730,Email,France,2024-08-13,2024-11-25,5,1989.0900000000001,4,397.81800000000004,1.25,1989.0900000000001
CUST004732,Organic Search,Canada,2024-04-10,2024-07-13,3,950.9000000000001,4,316.9666666666667,0.75,950.9000000000001
CUST004733,Referral,USA,2023-10-25,2024-07-08,9,3760.39,10,417.8211111111111,0.9,3760.3900000000003
CUST004734,Instagram,USA,2023-10-14,2023-10-14,1,247.68,1,247.68,1.0,247.68
CUST004735,Instagram,Germany,2023-03-04,2023-03-04,1,349.53,1,349.53,1.0,349.53
CUST004736,Organic Search,Australia,2024-08-01,2024-10-09,4,1482.99,3,370.7475,1.3333333333333333,1482.99
CUST004737,Facebook Ads,Germany,2024-08-01,2024-12-11,5,947.98,5,189.596,1.0,947.98
CUST004738,Facebook Ads,Germany,2024-10-18,2024-10-18,1,201.0,1,201.0,1.0,201.0
CUST004739,Google Ads,UK,2023-04-12,2023-12-01,9,2550.12,9,283.34666666666664,1.0,2550.12
CUST004740,Email,Canada,2023-03-28,2023-09-07,7,1878.35,7,268.3357142857143,1.0,1878.35
CUST004741,Facebook Ads,Australia,2023-10-21,2023-10-30,2,476.95,1,238.475,2.0,476.95
CUST004742,Instagram,Canada,2024-02-20,2024-05-10,4,826.6999999999999,4,206.67499999999998,1.0,826.6999999999999
CUST004743,Referral,Germany,2024-09-08,2024-09-08,1,520.95,1,520.95,1.0,520.95
CUST004745,Email,Germany,2024-11-09,2024-12-26,2,963.64,2,481.82,1.0,963.64
CUST004746,Referral,Germany,2023-11-16,2023-12-20,3,458.63,2,152.87666666666667,1.5,458.63
CUST004747,Referral,Canada,2024-03-14,2024-03-14,1,609.87,1,609.87,1.0,609.87
CUST004748,Instagram,UK,2023-08-24,2023-08-24,1,404.12,1,404.12,1.0,404.12
CUST004749,Organic Search,Canada,2024-01-10,2024-05-20,4,1368.27,5,342.0675,0.8,1368.27
CUST004750,Organic Search,Germany,2024-09-19,2024-11-16,2,450.07,3,225.035,0.6666666666666666,450.06999999999994
CUST004752,Facebook Ads,USA,2024-06-24,2024-06-24,1,130.05,1,130.05,1.0,130.05
CUST004753,Organic Search,Australia,2023-08-19,2024-09-15,11,4430.41,14,402.76454545454544,0.7857142857142857,4430.41
CUST004754,Email,Germany,2024-03-26,2024-10-10,7,1670.77,8,238.68142857142857,0.875,1670.77
CUST004755,Instagram,Australia,2024-01-28,2024-07-03,6,3431.02,7,571.8366666666667,0.8571428571428571,3431.02
CUST004756,Facebook Ads,UK,2024-11-29,2024-12-13,2,791.1899999999999,2,395.59499999999997,1.0,791.1899999999999
CUST004757,Email,France,2024-01-06,2024-07-09,6,1874.7,7,312.45,0.8571428571428571,1874.6999999999998
CUST004758,Organic Search,Australia,2024-02-11,2024-02-11,1,781.28,1,781.28,1.0,781.28
CUST004759,Email,Australia,2024-03-09,2024-05-22,3,1182.6299999999999,3,394.21,1.0,1182.6299999999999
CUST004760,Referral,UK,2023-03-23,2023-03-23,1,150.24,1,150.24,1.0,150.24
CUST004761,Instagram,Germany,2024-06-25,2024-11-23,6,872.03,6,145.33833333333334,1.0,872.03
CUST004762,Instagram,Germany,2023-10-23,2024-12-29,14,4539.65,15,324.26071428571424,0.9333333333333333,4539.65
CUST004763,Email,USA,2023-07-25,2023-10-19,4,1022.13,4,255.5325,1.0,1022.13
CUST004765,Instagram,France,2023-09-08,2023-11-04,3,994.76,3,331.58666666666664,1.0,994.76
CUST004766,Referral,USA,2023-03-27,2023-08-25,5,1321.46,6,264.29200000000003,0.8333333333333334,1321.4600000000003
CUST004767,Instagram,UK,2023-05-31,2023-11-03,4,1104.1,7,276.025,0.5714285714285714,1104.1
CUST004768,Google Ads,Germany,2024-12-04,2024-12-04,1,222.21,1,222.21,1.0,222.21
CUST004769,Instagram,USA,2023-07-05,2023-08-05,2,888.4399999999999,2,444.21999999999997,1.0,888.4399999999999
CUST004770,Direct,Germany,2024-02-04,2024-04-29,4,1256.07,3,314.0175,1.3333333333333333,1256.0699999999997
CUST004771,Instagram,Canada,2024-10-06,2024-10-06,1,621.3,1,621.3,1.0,621.3
CUST004772,Google Ads,Canada,2024-09-30,2024-11-26,2,754.62,3,377.31,0.6666666666666666,754.62
CUST004773,Direct,USA,2024-04-02,2024-05-20,3,940.33,2,313.4433333333333,1.5,940.3299999999999
CUST004774,Direct,USA,2023-08-26,2023-12-09,4,1240.82,5,310.205,0.8,1240.82
CUST004775,Instagram,UK,2024-02-24,2024-07-17,6,1912.24,6,318.70666666666665,1.0,1912.2399999999998
CUST004776,Email,France,2024-05-12,2024-07-04,2,417.64,3,208.82,0.6666666666666666,417.63999999999993
CUST004777,Facebook Ads,France,2024-01-27,2024-01-27,1,137.44,1,137.44,1.0,137.44
CUST004778,Direct,Canada,2024-01-21,2024-01-21,1,361.74,1,361.74,1.0,361.74
CUST004779,Email,Canada,2023-08-03,2023-08-03,1,609.33,1,609.33,1.0,609.33
CUST004780,Instagram,Canada,2023-08-05,2023-10-23,5,1395.1399999999999,3,279.02799999999996,1.6666666666666667,1395.1399999999999
CUST004781,Organic Search,Germany,2024-07-25,2024-12-13,6,1833.3500000000001,6,305.55833333333334,1.0,1833.35
CUST004782,Organic Search,France,2024-03-16,2024-05-08,3,777.5600000000001,3,259.18666666666667,1.0,777.56
CUST004783,Facebook Ads,USA,2024-12-09,2024-12-09,1,763.96,1,763.96,1.0,763.96
CUST004784,Direct,Canada,2024-08-24,2024-12-04,4,1090.7,5,272.675,0.8,1090.7
CUST004785,Instagram,Australia,2024-07-09,2024-12-31,7,2014.53,6,287.79,1.1666666666666667,2014.5300000000002
CUST004786,Referral,UK,2023-03-19,2023-03-19,1,571.88,1,571.88,1.0,571.88
CUST004787,Direct,USA,2024-02-24,2024-11-09,7,3073.43,10,439.06142857142856,0.7,3073.4299999999994
CUST004788,Instagram,USA,2024-09-17,2024-12-31,4,1828.3899999999999,4,457.09749999999997,1.0,1828.3899999999999
CUST004789,Organic Search,USA,2024-11-27,2024-11-27,1,165.45,1,165.45,1.0,165.45
CUST004790,Google Ads,France,2024-08-30,2024-11-26,5,1873.51,4,374.702,1.25,1873.51
CUST004791,Facebook Ads,Canada,2024-06-19,2024-08-05,4,1109.6399999999999,3,277.40999999999997,1.3333333333333333,1109.6399999999999
CUST004792,Google Ads,UK,2023-06-21,2023-12-15,6,1532.5700000000002,7,255.42833333333337,0.8571428571428571,1532.5700000000002
CUST004793,Referral,Germany,2024-12-12,2024-12-12,1,121.86,1,121.86,1.0,121.86
CUST004794,Instagram,UK,2024-12-29,2024-12-29,1,55.75,1,55.75,1.0,55.75
CUST004795,Referral,UK,2023-09-25,2024-02-14,6,2694.03,6,449.00500000000005,1.0,2694.03
CUST004796,Google Ads,Australia,2023-04-21,2023-06-15,2,1288.6399999999999,3,644.3199999999999,0.6666666666666666,1288.6399999999999
