customer_id,revenue,total_orders,average_order_value,first_purchase,last_purchase,lifespan_days,active_months,monthly_purchase_frequency,cltv
CUST003670,772.1,3,257.3666666666667,2023-12-23,2024-03-27,95,3.1666666666666665,0.9473684210526316,772.1
CUST003671,860.8199999999999,4,215.20499999999998,2023-06-21,2023-10-28,129,4.3,0.9302325581395349,860.8199999999999
CUST003672,332.58,1,332.58,2024-12-24,2024-12-24,0,1.0,1.0,332.58
CUST003673,587.06,2,293.53,2024-10-27,2024-12-11,45,1.5,1.3333333333333333,587.06
CUST003674,717.16,3,239.0533333333333,2024-10-30,2024-12-24,55,1.8333333333333333,1.6363636363636365,717.16
CUST003675,626.26,2,313.13,2024-08-20,2024-10-08,49,1.6333333333333333,1.2244897959183674,626.26
CUST003676,1568.52,2,784.26,2024-10-20,2024-12-14,55,1.8333333333333333,1.090909090909091,1568.52
CUST003677,97.96,1,97.96,2024-12-11,2024-12-11,0,1.0,1.0,97.96
CUST003678,2871.63,7,410.23285714285714,2023-07-12,2023-12-24,165,5.5,1.2727272727272727,2871.63
CUST003679,298.6,1,298.6,2024-12-17,2024-12-17,0,1.0,1.0,298.6
CUST003680,2174.14,6,362.3566666666666,2024-03-20,2024-07-18,120,4.0,1.5,2174.14
CUST003681,389.55,2,194.775,2024-05-08,2024-06-03,26,1.0,2.0,389.55
CUST003682,223.84,1,223.84,2024-10-11,2024-10-11,0,1.0,1.0,223.84
CUST003683,2397.92,7,342.56,2023-06-17,2023-12-06,172,5.733333333333333,1.2209302325581395,2397.9199999999996
CUST003684,1256.34,5,251.26799999999997,2023-05-04,2023-09-21,140,4.666666666666667,1.0714285714285714,1256.34
CUST003685,442.24,2,221.12,2023-07-08,2023-09-04,58,1.9333333333333333,1.0344827586206897,442.24000000000007
CUST003686,343.46,1,343.46,2023-08-12,2023-08-12,0,1.0,1.0,343.46
CUST003687,898.4899999999999,3,299.4966666666666,2024-10-30,2024-12-25,56,1.8666666666666667,1.6071428571428572,898.4899999999999
CUST003688,523.54,3,174.51333333333332,2024-08-29,2024-10-29,61,2.033333333333333,1.4754098360655739,523.54
CUST003689,249.24,1,249.24,2024-11-30,2024-11-30,0,1.0,1.0,249.24
CUST003690,1850.41,7,264.3442857142857,2024-04-13,2024-10-09,179,5.966666666666667,1.1731843575418994,1850.41
CUST003691,2249.65,7,321.37857142857143,2024-03-16,2024-07-22,128,4.266666666666667,1.640625,2249.65
CUST003693,908.4,3,302.8,2024-04-27,2024-07-05,69,2.3,1.3043478260869565,908.4
CUST003694,1102.13,3,367.3766666666667,2023-09-12,2023-10-30,48,1.6,1.875,1102.13
CUST003696,1521.5500000000002,3,507.1833333333334,2024-10-02,2024-12-11,70,2.3333333333333335,1.2857142857142856,1521.5500000000002
CUST003697,223.4,1,223.4,2023-08-08,2023-08-08,0,1.0,1.0,223.4
CUST003698,1236.23,4,309.0575,2023-02-14,2023-05-27,102,3.4,1.1764705882352942,1236.23
CUST003700,1230.06,3,410.02,2023-09-04,2023-11-28,85,2.8333333333333335,1.0588235294117647,1230.06
CUST003701,3313.57,10,331.357,2023-02-28,2024-02-06,343,11.433333333333334,0.8746355685131195,3313.5700000000006
CUST003702,3741.1800000000003,10,374.11800000000005,2023-04-29,2023-12-26,241,8.033333333333333,1.2448132780082988,3741.1800000000003
CUST003703,2365.48,6,394.24666666666667,2024-07-06,2024-12-10,157,5.233333333333333,1.1464968152866242,2365.48
CUST003704,1747.47,6,291.245,2024-07-09,2024-12-04,148,4.933333333333334,1.2162162162162162,1747.4700000000003
CUST003705,2471.22,7,353.03142857142853,2024-05-16,2024-11-09,177,5.9,1.1864406779661016,2471.22
CUST003706,1521.6,3,507.2,2024-04-04,2024-05-08,34,1.1333333333333333,2.6470588235294117,1521.6
CUST003707,1486.4299999999998,4,371.60749999999996,2024-09-07,2024-12-30,114,3.8,1.0526315789473684,1486.4299999999996
CUST003708,117.72,1,117.72,2024-12-28,2024-12-28,0,1.0,1.0,117.72
CUST003709,2883.31,8,360.41375,2024-07-06,2024-12-24,171,5.7,1.4035087719298245,2883.31
CUST003711,311.16,1,311.16,2024-11-20,2024-11-20,0,1.0,1.0,311.16
CUST003712,1941.94,6,323.6566666666667,2023-12-10,2024-05-15,157,5.233333333333333,1.1464968152866242,1941.9400000000003
CUST003713,324.28,1,324.28,2023-04-30,2023-04-30,0,1.0,1.0,324.28
CUST003714,1658.22,5,331.644,2024-06-26,2024-10-11,107,3.566666666666667,1.4018691588785046,1658.22
CUST003715,418.9,2,209.45,2023-12-05,2023-12-26,21,1.0,2.0,418.9
CUST003716,842.9100000000001,2,421.45500000000004,2024-08-08,2024-08-20,12,1.0,2.0,842.9100000000001
CUST003717,231.96,1,231.96,2024-07-15,2024-07-15,0,1.0,1.0,231.96
CUST003718,2421.51,10,242.151,2024-01-15,2024-12-24,344,11.466666666666667,0.872093023255814,2421.51
CUST003719,965.72,1,965.72,2023-12-04,2023-12-04,0,1.0,1.0,965.72
CUST003720,171.96,1,171.96,2024-06-21,2024-06-21,0,1.0,1.0,171.96
CUST003721,945.0200000000001,2,472.51000000000005,2024-11-03,2024-12-27,54,1.8,1.1111111111111112,945.0200000000001
CUST003722,923.1400000000001,2,461.57000000000005,2023-09-25,2023-10-13,18,1.0,2.0,923.1400000000001
CUST003723,625.0,4,156.25,2023-10-20,2024-02-05,108,3.6,1.1111111111111112,625.0
CUST003724,491.32,1,491.32,2024-05-06,2024-05-06,0,1.0,1.0,491.32
CUST003725,1326.02,7,189.43142857142857,2023-02-10,2023-09-11,213,7.1,0.9859154929577465,1326.02
CUST003726,3956.3599999999997,9,439.5955555555555,2023-09-20,2024-07-06,290,9.666666666666666,0.9310344827586208,3956.3599999999997
CUST003727,1179.32,3,393.1066666666666,2024-03-10,2024-06-07,89,2.966666666666667,1.0112359550561798,1179.32
CUST003728,959.9,2,479.95,2023-05-20,2023-07-02,43,1.4333333333333333,1.3953488372093024,959.9
CUST003729,2056.37,4,514.0925,2023-03-03,2023-05-12,70,2.3333333333333335,1.7142857142857142,2056.37
CUST003730,827.52,1,827.52,2024-07-06,2024-07-06,0,1.0,1.0,827.52
CUST003731,156.89,1,156.89,2024-12-01,2024-12-01,0,1.0,1.0,156.89
CUST003732,3473.2400000000002,9,385.91555555555556,2024-01-04,2024-07-24,202,6.733333333333333,1.3366336633663367,3473.2400000000007
CUST003733,190.76,2,95.38,2023-07-29,2023-08-08,10,1.0,2.0,190.76
CUST003734,299.52,2,149.76,2024-05-04,2024-05-13,9,1.0,2.0,299.52
CUST003735,449.37,1,449.37,2023-06-01,2023-06-01,0,1.0,1.0,449.37
CUST003736,840.97,3,280.3233333333333,2024-10-11,2024-11-30,50,1.6666666666666667,1.7999999999999998,840.9699999999999
CUST003737,5461.2,18,303.4,2023-07-15,2024-12-31,535,17.833333333333332,1.0093457943925235,5461.2
CUST003738,1518.8600000000001,3,506.2866666666667,2023-07-18,2023-09-01,45,1.5,2.0,1518.8600000000001
CUST003740,129.21,1,129.21,2023-10-21,2023-10-21,0,1.0,1.0,129.21
CUST003741,1549.2,3,516.4,2023-11-15,2024-02-29,106,3.533333333333333,0.8490566037735849,1549.1999999999998
CUST003742,1613.92,4,403.48,2023-03-03,2023-06-23,112,3.7333333333333334,1.0714285714285714,1613.92
CUST003743,3154.39,13,242.64538461538461,2023-03-02,2024-04-20,415,13.833333333333334,0.9397590361445782,3154.39
CUST003744,509.78,2,254.89,2023-12-07,2023-12-31,24,1.0,2.0,509.78
CUST003745,1743.29,8,217.91125,2023-07-26,2024-04-03,252,8.4,0.9523809523809523,1743.29
CUST003746,644.4,1,644.4,2024-07-31,2024-07-31,0,1.0,1.0,644.4
CUST003747,1219.3999999999999,4,304.84999999999997,2024-05-28,2024-10-30,155,5.166666666666667,0.7741935483870968,1219.3999999999999
CUST003748,951.5,5,190.3,2024-03-27,2024-09-03,160,5.333333333333333,0.9375,951.5
CUST003749,233.54,1,233.54,2023-03-30,2023-03-30,0,1.0,1.0,233.54
CUST003750,2610.07,6,435.0116666666667,2024-01-20,2024-07-24,186,6.2,0.9677419354838709,2610.07
CUST003751,2581.03,7,368.71857142857147,2024-07-07,2024-11-29,145,4.833333333333333,1.4482758620689655,2581.03
CUST003752,1087.8,3,362.59999999999997,2023-10-21,2023-12-12,52,1.7333333333333334,1.7307692307692306,1087.8
CUST003753,1366.48,5,273.296,2023-10-04,2024-02-25,144,4.8,1.0416666666666667,1366.48
CUST003754,386.28999999999996,2,193.14499999999998,2023-08-30,2023-09-16,17,1.0,2.0,386.28999999999996
CUST003755,414.6,1,414.6,2024-06-29,2024-06-29,0,1.0,1.0,414.6
CUST003756,908.92,3,302.9733333333333,2023-12-10,2024-02-28,80,2.6666666666666665,1.125,908.9199999999998
CUST003757,1644.1,4,411.025,2023-03-28,2023-08-19,144,4.8,0.8333333333333334,1644.1
CUST003758,2796.3999999999996,12,233.0333333333333,2023-06-20,2024-03-13,267,8.9,1.348314606741573,2796.3999999999996
CUST003759,635.3199999999999,4,158.82999999999998,2023-03-30,2023-07-08,100,3.3333333333333335,1.2,635.3199999999999
CUST003760,111.68,1,111.68,2024-10-23,2024-10-23,0,1.0,1.0,111.68
CUST003761,750.64,1,750.64,2024-08-19,2024-08-19,0,1.0,1.0,750.64
CUST003762,303.69,2,151.845,2023-02-22,2023-04-11,48,1.6,1.25,303.69
CUST003763,3284.9,8,410.6125,2023-04-08,2023-12-11,247,8.233333333333333,0.9716599190283401,3284.8999999999996
CUST003764,150.11,1,150.11,2024-09-04,2024-09-04,0,1.0,1.0,150.11
CUST003765,1041.52,3,347.17333333333335,2024-09-02,2024-10-12,40,1.3333333333333333,2.25,1041.52
CUST003766,446.58,1,446.58,2024-07-14,2024-07-14,0,1.0,1.0,446.58
CUST003767,257.68,1,257.68,2024-12-28,2024-12-28,0,1.0,1.0,257.68
CUST003768,2223.74,7,317.6771428571428,2023-05-10,2024-02-21,287,9.566666666666666,0.7317073170731707,2223.7399999999993
CUST003769,448.6,1,448.6,2024-03-05,2024-03-05,0,1.0,1.0,448.6
CUST003770,5249.71,13,403.82384615384615,2023-07-12,2024-08-16,401,13.366666666666667,0.9725685785536159,5249.709999999999
CUST003771,191.72,1,191.72,2024-12-20,2024-12-20,0,1.0,1.0,191.72
CUST003772,297.06,2,148.53,2024-03-20,2024-04-05,16,1.0,2.0,297.06
CUST003773,530.16,1,530.16,2023-06-14,2023-06-14,0,1.0,1.0,530.16
CUST003774,1660.96,4,415.24,2024-10-10,2024-12-12,63,2.1,1.9047619047619047,1660.96
CUST003775,659.16,1,659.16,2023-03-17,2023-03-17,0,1.0,1.0,659.16
CUST003776,690.63,4,172.6575,2023-07-16,2023-11-26,133,4.433333333333334,0.9022556390977443,690.63
CUST003777,1360.04,5,272.008,2024-08-12,2024-12-21,131,4.366666666666666,1.1450381679389314,1360.04
CUST003778,1419.19,4,354.7975,2024-07-18,2024-11-22,127,4.233333333333333,0.9448818897637795,1419.19
CUST003779,1166.73,3,388.91,2023-07-31,2023-09-27,58,1.9333333333333333,1.5517241379310345,1166.73
CUST003780,612.13,3,204.04333333333332,2024-03-19,2024-06-13,86,2.8666666666666667,1.0465116279069768,612.13
CUST003781,1226.3600000000001,4,306.59000000000003,2024-02-16,2024-06-16,121,4.033333333333333,0.9917355371900827,1226.3600000000001
CUST003782,3775.7200000000003,12,314.6433333333334,2023-08-28,2024-08-22,360,12.0,1.0,3775.7200000000003
CUST003783,497.31999999999994,3,165.7733333333333,2023-10-12,2023-11-30,49,1.6333333333333333,1.836734693877551,497.31999999999994
CUST003784,343.75,2,171.875,2023-06-05,2023-07-18,43,1.4333333333333333,1.3953488372093024,343.75
CUST003785,509.64,1,509.64,2023-07-19,2023-07-19,0,1.0,1.0,509.64
CUST003786,721.4,2,360.7,2024-12-20,2024-12-31,11,1.0,2.0,721.4
CUST003787,996.0,2,498.0,2024-05-22,2024-07-08,47,1.5666666666666667,1.2765957446808511,996.0000000000001
CUST003788,1016.3199999999999,2,508.15999999999997,2023-05-30,2023-07-05,36,1.2,1.6666666666666667,1016.3199999999999
CUST003789,1005.12,2,502.56,2024-10-04,2024-11-16,43,1.4333333333333333,1.3953488372093024,1005.12
CUST003791,1362.5800000000002,4,340.64500000000004,2024-05-28,2024-09-13,108,3.6,1.1111111111111112,1362.5800000000004
CUST003793,556.53,1,556.53,2024-12-16,2024-12-16,0,1.0,1.0,556.53
CUST003794,124.54,1,124.54,2024-12-25,2024-12-25,0,1.0,1.0,124.54
CUST003795,835.5,4,208.875,2023-07-01,2023-10-05,96,3.2,1.25,835.5
CUST003796,352.04,1,352.04,2024-11-27,2024-11-27,0,1.0,1.0,352.04
CUST003797,1453.23,5,290.646,2024-04-21,2024-09-14,146,4.866666666666666,1.0273972602739727,1453.2300000000002
CUST003798,2467.23,7,352.4614285714286,2023-06-28,2024-02-04,221,7.366666666666666,0.9502262443438915,2467.23
CUST003799,197.85,1,197.85,2024-02-26,2024-02-26,0,1.0,1.0,197.85
CUST003800,1704.5900000000001,7,243.51285714285717,2024-06-11,2024-12-03,175,5.833333333333333,1.2,1704.5900000000001
CUST003801,156.46,1,156.46,2024-12-23,2024-12-23,0,1.0,1.0,156.46
CUST003802,156.02,2,78.01,2023-03-22,2023-04-11,20,1.0,2.0,156.02
CUST003803,235.82,1,235.82,2023-03-27,2023-03-27,0,1.0,1.0,235.82
CUST003804,432.68,2,216.34,2024-07-02,2024-08-16,45,1.5,1.3333333333333333,432.67999999999995
CUST003805,163.14,1,163.14,2024-11-10,2024-11-10,0,1.0,1.0,163.14
CUST003806,970.53,3,323.51,2023-03-03,2023-05-07,65,2.1666666666666665,1.3846153846153848,970.53
CUST003807,136.32999999999998,2,68.16499999999999,2024-07-21,2024-09-16,57,1.9,1.0526315789473684,136.32999999999998
CUST003809,1227.12,3,409.03999999999996,2024-08-05,2024-10-20,76,2.533333333333333,1.1842105263157896,1227.12
CUST003810,926.56,3,308.8533333333333,2024-01-28,2024-03-17,49,1.6333333333333333,1.836734693877551,926.5599999999998
CUST003811,718.42,3,239.47333333333333,2024-06-24,2024-09-02,70,2.3333333333333335,1.2857142857142856,718.42
CUST003812,130.76,1,130.76,2024-11-19,2024-11-19,0,1.0,1.0,130.76
CUST003813,290.51,2,145.255,2023-10-07,2023-10-19,12,1.0,2.0,290.51
CUST003814,1484.65,3,494.8833333333334,2024-10-28,2024-12-19,52,1.7333333333333334,1.7307692307692306,1484.65
CUST003815,3583.44,10,358.344,2023-12-25,2024-12-09,350,11.666666666666666,0.8571428571428572,3583.4400000000005
CUST003816,95.09,1,95.09,2024-04-13,2024-04-13,0,1.0,1.0,95.09
CUST003817,317.8,1,317.8,2023-06-24,2023-06-24,0,1.0,1.0,317.8
CUST003818,682.72,1,682.72,2023-12-12,2023-12-12,0,1.0,1.0,682.72
CUST003819,721.11,2,360.555,2023-09-16,2023-10-17,31,1.0333333333333334,1.9354838709677418,721.11
CUST003821,53.32,1,53.32,2024-07-15,2024-07-15,0,1.0,1.0,53.32
CUST003822,728.76,2,364.38,2024-04-15,2024-06-04,50,1.6666666666666667,1.2,728.76
CUST003823,350.8,1,350.8,2023-03-30,2023-03-30,0,1.0,1.0,350.8
CUST003824,657.42,1,657.42,2023-08-11,2023-08-11,0,1.0,1.0,657.42
CUST003825,3740.24,12,311.68666666666667,2023-04-13,2024-03-15,337,11.233333333333333,1.0682492581602374,3740.24
CUST003826,847.63,2,423.815,2024-11-30,2024-12-27,27,1.0,2.0,847.63
CUST003827,251.88,1,251.88,2024-10-10,2024-10-10,0,1.0,1.0,251.88
CUST003828,3080.37,9,342.2633333333333,2023-09-05,2024-07-15,314,10.466666666666667,0.8598726114649682,3080.37
CUST003829,2254.41,5,450.88199999999995,2024-06-04,2024-12-01,180,6.0,0.8333333333333334,2254.41
CUST003830,3641.01,10,364.101,2023-07-12,2024-05-01,294,9.8,1.0204081632653061,3641.0100000000007
CUST003831,456.99,1,456.99,2024-09-29,2024-09-29,0,1.0,1.0,456.99
CUST003832,2079.78,5,415.956,2023-09-23,2024-03-02,161,5.366666666666666,0.9316770186335405,2079.78
CUST003833,2942.7400000000002,10,294.274,2024-02-24,2024-11-30,280,9.333333333333334,1.0714285714285714,2942.74
CUST003834,1392.6599999999999,6,232.10999999999999,2023-09-13,2024-03-02,171,5.7,1.0526315789473684,1392.6599999999999
CUST003835,1196.17,5,239.234,2023-05-09,2023-08-26,109,3.6333333333333333,1.3761467889908257,1196.17
CUST003836,2401.94,5,480.38800000000003,2023-06-11,2023-09-22,103,3.433333333333333,1.4563106796116505,2401.94
CUST003837,1581.58,4,395.395,2024-05-22,2024-10-15,146,4.866666666666666,0.8219178082191781,1581.58
CUST003838,114.5,1,114.5,2023-09-19,2023-09-19,0,1.0,1.0,114.5
CUST003839,465.89,2,232.945,2024-07-01,2024-08-10,40,1.3333333333333333,1.5,465.89
CUST003840,1613.4,3,537.8000000000001,2024-09-23,2024-11-20,58,1.9333333333333333,1.5517241379310345,1613.4000000000003
CUST003841,794.06,2,397.03,2023-06-05,2023-07-03,28,1.0,2.0,794.06
CUST003842,149.1,1,149.1,2024-02-08,2024-02-08,0,1.0,1.0,149.1
CUST003843,758.09,3,252.6966666666667,2024-10-09,2024-12-04,56,1.8666666666666667,1.6071428571428572,758.09
CUST003844,107.28,1,107.28,2024-11-19,2024-11-19,0,1.0,1.0,107.28
CUST003845,1926.36,4,481.59,2024-09-22,2024-12-17,86,2.8666666666666667,1.3953488372093024,1926.3600000000001
CUST003846,100.58,2,50.29,2024-03-22,2024-04-21,30,1.0,2.0,100.58
CUST003847,2252.34,9,250.26000000000002,2023-12-22,2024-09-01,254,8.466666666666667,1.0629921259842519,2252.34
CUST003848,120.36,2,60.18,2023-06-21,2023-07-15,24,1.0,2.0,120.36
CUST003849,901.44,2,450.72,2024-07-04,2024-07-14,10,1.0,2.0,901.44
CUST003850,2887.96,10,288.796,2023-12-02,2024-10-23,326,10.866666666666667,0.920245398773006,2887.96
CUST003851,802.96,1,802.96,2023-09-10,2023-09-10,0,1.0,1.0,802.96
CUST003852,2109.1,6,351.51666666666665,2024-06-20,2024-12-14,177,5.9,1.0169491525423728,2109.1
CUST003853,78.8,1,78.8,2024-08-28,2024-08-28,0,1.0,1.0,78.8
CUST003854,256.23,2,128.115,2023-05-16,2023-07-14,59,1.9666666666666666,1.0169491525423728,256.23
CUST003855,991.98,5,198.39600000000002,2024-07-02,2024-11-19,140,4.666666666666667,1.0714285714285714,991.9800000000001
CUST003856,211.86,1,211.86,2023-09-08,2023-09-08,0,1.0,1.0,211.86
CUST003857,2833.8,8,354.225,2024-02-16,2024-09-05,202,6.733333333333333,1.188118811881188,2833.8
CUST003858,848.78,2,424.39,2024-03-31,2024-04-23,23,1.0,2.0,848.78
CUST003859,845.76,1,845.76,2023-03-10,2023-03-10,0,1.0,1.0,845.76
CUST003860,1726.75,6,287.7916666666667,2023-03-24,2023-07-27,125,4.166666666666667,1.44,1726.7500000000002
CUST003861,22.07,1,22.07,2024-02-08,2024-02-08,0,1.0,1.0,22.07
CUST003862,239.72,1,239.72,2024-06-21,2024-06-21,0,1.0,1.0,239.72
CUST003863,1167.78,2,583.89,2023-11-17,2024-01-10,54,1.8,1.1111111111111112,1167.78
CUST003864,68.82,1,68.82,2023-12-25,2023-12-25,0,1.0,1.0,68.82
CUST003865,718.35,2,359.175,2023-10-31,2023-11-08,8,1.0,2.0,718.35
CUST003866,391.2,1,391.2,2024-05-30,2024-05-30,0,1.0,1.0,391.2
CUST003867,83.62,1,83.62,2024-12-23,2024-12-23,0,1.0,1.0,83.62
CUST003868,714.81,3,238.26999999999998,2024-04-16,2024-05-17,31,1.0333333333333334,2.9032258064516125,714.81
CUST003869,1242.52,5,248.504,2024-01-31,2024-08-14,196,6.533333333333333,0.7653061224489796,1242.5199999999998
CUST003870,546.76,2,273.38,2023-04-18,2023-05-13,25,1.0,2.0,546.76
CUST003871,2905.95,8,363.24375,2024-03-14,2024-10-20,220,7.333333333333333,1.090909090909091,2905.9500000000003
CUST003872,1109.68,3,369.8933333333334,2024-06-14,2024-10-02,110,3.6666666666666665,0.8181818181818182,1109.68
CUST003873,2279.1,6,379.84999999999997,2023-03-18,2023-07-01,105,3.5,1.7142857142857142,2279.0999999999995
CUST003875,1479.88,2,739.94,2024-09-11,2024-10-14,33,1.1,1.8181818181818181,1479.8800000000003
CUST003876,525.72,2,262.86,2023-06-07,2023-07-02,25,1.0,2.0,525.72
CUST003877,2596.27,8,324.53375,2023-09-13,2024-04-01,201,6.7,1.1940298507462686,2596.27
CUST003878,2899.93,8,362.49125,2024-04-03,2024-11-13,224,7.466666666666667,1.0714285714285714,2899.93
CUST003880,129.87,1,129.87,2024-09-15,2024-09-15,0,1.0,1.0,129.87
CUST003881,310.68,2,155.34,2024-07-26,2024-08-24,29,1.0,2.0,310.68
CUST003882,215.79,1,215.79,2023-06-30,2023-06-30,0,1.0,1.0,215.79
CUST003883,1400.3400000000001,3,466.78000000000003,2024-06-13,2024-08-11,59,1.9666666666666666,1.5254237288135595,1400.3400000000001
CUST003884,1255.67,2,627.835,2024-12-12,2024-12-29,17,1.0,2.0,1255.67
CUST003885,1993.83,4,498.4575,2023-10-05,2024-01-13,100,3.3333333333333335,1.2,1993.8300000000002
CUST003886,3206.8199999999997,8,400.85249999999996,2023-01-26,2023-10-15,262,8.733333333333333,0.9160305343511451,3206.8199999999997
CUST003887,477.81,1,477.81,2024-10-13,2024-10-13,0,1.0,1.0,477.81
CUST003888,1328.98,4,332.245,2024-02-17,2024-05-24,97,3.2333333333333334,1.2371134020618557,1328.9800000000002
CUST003889,552.15,2,276.075,2024-05-14,2024-05-23,9,1.0,2.0,552.15
CUST003890,1598.3600000000001,5,319.672,2023-09-19,2024-01-30,133,4.433333333333334,1.1278195488721805,1598.3600000000004
CUST003891,1594.28,2,797.14,2024-08-04,2024-09-10,37,1.2333333333333334,1.6216216216216215,1594.28
CUST003892,361.92,1,361.92,2024-12-29,2024-12-29,0,1.0,1.0,361.92
CUST003893,822.75,4,205.6875,2024-04-18,2024-08-20,124,4.133333333333334,0.9677419354838709,822.75
CUST003894,390.3,1,390.3,2023-01-24,2023-01-24,0,1.0,1.0,390.3
CUST003895,2098.52,3,699.5066666666667,2024-08-22,2024-10-18,57,1.9,1.5789473684210527,2098.52
CUST003896,501.18,1,501.18,2023-06-23,2023-06-23,0,1.0,1.0,501.18
CUST003897,1359.7,3,453.23333333333335,2023-11-10,2024-01-17,68,2.2666666666666666,1.3235294117647058,1359.7
CUST003898,396.23,2,198.115,2024-08-09,2024-08-27,18,1.0,2.0,396.23
CUST003899,1594.6000000000001,5,318.92,2024-04-12,2024-08-28,138,4.6,1.0869565217391306,1594.6000000000001
CUST003900,636.48,1,636.48,2024-02-28,2024-02-28,0,1.0,1.0,636.48
CUST003901,704.83,3,234.94333333333336,2023-12-08,2024-02-18,72,2.4,1.25,704.83
CUST003902,570.6,2,285.3,2024-09-09,2024-10-09,30,1.0,2.0,570.6
CUST003903,922.27,3,307.42333333333335,2024-09-29,2024-12-04,66,2.2,1.3636363636363635,922.27
CUST003904,751.94,5,150.388,2024-04-26,2024-08-23,119,3.966666666666667,1.2605042016806722,751.94
CUST003905,304.11,1,304.11,2023-09-21,2023-09-21,0,1.0,1.0,304.11
CUST003906,976.15,4,244.0375,2024-09-27,2024-12-25,89,2.966666666666667,1.348314606741573,976.15
CUST003908,1039.74,2,519.87,2023-12-13,2023-12-27,14,1.0,2.0,1039.74
CUST003909,2333.1000000000004,10,233.31000000000003,2023-09-23,2024-07-21,302,10.066666666666666,0.9933774834437087,2333.1000000000004
CUST003910,603.06,2,301.53,2023-01-20,2023-02-15,26,1.0,2.0,603.06
CUST003911,920.88,2,460.44,2024-07-30,2024-08-10,11,1.0,2.0,920.88
CUST003912,2584.52,7,369.21714285714285,2023-05-22,2023-09-24,125,4.166666666666667,1.68,2584.52
CUST003913,275.66,1,275.66,2024-07-05,2024-07-05,0,1.0,1.0,275.66
CUST003914,1039.03,5,207.80599999999998,2024-03-14,2024-07-21,129,4.3,1.1627906976744187,1039.03
CUST003915,241.05,1,241.05,2024-06-01,2024-06-01,0,1.0,1.0,241.05
